review_text,rating,review_date
sangat baik pelayananx saya puassssssssss,5,2025-11-15 19:26:57
Terima kasih sblom nya pesanan sdh dtg cuman 1 pesanan sy gk terkirim hingga akhir nya sy batalin yg kata estimasi kirim tggal 10 ko sampe skrg gk bisa kirim sy juga gk ngerti ...,5,2025-11-15 19:26:16
gampang,5,2025-11-15 19:25:27
"mamaku suka belanja di shopee aman ,terpercaya. puas belanja disini, klu barangnya rusak atw tidak sesuai bisa di retur lagi ke penjualnya. belanja aman pake shopee aja.",5,2025-11-15 19:25:06
"suka banget belanja di shopee soal nya barang nya gak kaleng kaleng,,,",5,2025-11-15 19:24:20
"bagus sekali, sangat membantu",5,2025-11-15 19:23:26
semua barang di shopee murah meriah cocok dan sesuai harga,5,2025-11-15 19:22:43
ada nya shoppe sangat memudahkan kita untuk berbelanja,5,2025-11-15 19:22:29
aplikasi ini sangat dibutuhkan untuk membeli peralatan apa saja,5,2025-11-15 19:21:53
ongkir ny gratis,5,2025-11-15 19:20:47
pengiriman cepat dan rapin Peking barang nya dan ramah pengirim nya👍,2,2025-11-15 19:20:29
bagus,5,2025-11-15 19:19:34
shopee terbaik,5,2025-11-15 19:19:09
barang selalu real pict,5,2025-11-15 19:18:53
terimakasih shopee 😃,5,2025-11-15 19:18:17
Dengan shopee Semua jadi mudah Thanks shopee,5,2025-11-15 19:17:46
"bagus, sangat membantu.",5,2025-11-15 19:16:53
mantaf,5,2025-11-15 19:15:26
toko amanah harga terjangkau dan banyak promo menarik.. pengiriman cepat dan kurir ramah.,5,2025-11-15 19:15:05
shopee top banget 👍👍,5,2025-11-15 19:14:31
baguss,5,2025-11-15 19:14:02
Belanja online shopee cepat dan aman,5,2025-11-15 19:13:43
tepat Waktu.. kurirnya jga Rama,4,2025-11-15 19:13:08
selalu aman dan nyaman belanja di shopee.,5,2025-11-15 19:12:17
wow sangat membantu sekali,5,2025-11-15 19:11:46
"sangat membantu, terimakasih",5,2025-11-15 19:11:43
"Min kalau pas baru masuk apk jangan langsung ke video dong bikin hp ngelag, bikin ga nyaman banget nih",1,2025-11-15 19:11:33
bagus,4,2025-11-15 19:11:23
kenapa gak bisa cod lgi tolong d perbaiki lgi,1,2025-11-15 19:11:00
kembalikan fitur cod ku shopee,5,2025-11-15 19:10:37
baik,3,2025-11-15 19:09:11
saya suka dengan Shopee tapi sayang akun saya codnya di nonaktivkan,5,2025-11-15 19:09:09
sangat membantu,5,2025-11-15 19:07:53
puas belanja dishopie ongkirnya murah.,5,2025-11-15 19:07:45
sangat membantu,5,2025-11-15 19:07:22
Sangat Bagus,5,2025-11-15 19:06:58
bagus,1,2025-11-15 19:06:43
mantap suksek selalu,5,2025-11-15 19:06:37
puas,5,2025-11-15 19:06:30
bagus,3,2025-11-15 19:05:49
"Pengiriman Paket di Shopee sekarang terlalu lama, ke Kupang NTT biasanya tidak sampai 2 minggu sekarang lewat dari 3 minggu.",1,2025-11-15 19:03:50
"terima kasih banyak Shopee, semoga kedepannya bisa lebih baik lagi",5,2025-11-15 19:03:23
"sangat bagus tepat waktu, tingkat kan lagi pelayanan nya 🙏👍",5,2025-11-15 19:02:44
"payah ada masalah saat tf bank yg selalu gagal ,lapor ke CS ga ada solusi udh 1 minggu",1,2025-11-15 19:02:10
"Saya adalah pelanggan yang selalu belanja di shopee yang selalu puas dengan pelayanannya,Tapi kali ini saya agak kecewa,karena jasa pengiriman selalu meletakkan barang pesanan ke LUBUK LINTANG SELUMA,sehingga pesanan sudah sering tidak sampai ke Alamat,Tolong ke pihak shopee jangan lagi ke LUBUK LINTANG SELUMA Agar pesanan sampai ke alamat yang di tuju,Terimakasih.",4,2025-11-15 19:01:01
aangat membantu,5,2025-11-15 19:00:44
on mantap,5,2025-11-15 19:00:10
shopefood deal malah mahal,1,2025-11-15 18:59:45
"4 dulu deh,KLW pesananya semua bagus,Bru kasih bintang5",4,2025-11-15 18:59:13
"shopee sekarang ga bisa COD padahal tidak ada pesanan yang di batal Kan+akun baru juga masa kalo mau aktifin mode COD pasti ada tulisan ""Kamu telah mencapai jumlah maksimum penanan COD yang dapat kamu buat."" padahal chekout nya gak berjuta juta jugaa TOLONG PERBAIKI LAGII!!!!!!",3,2025-11-15 18:57:58
mudah,5,2025-11-15 18:57:40
mantap,5,2025-11-15 18:56:36
barang sesuai pesanan selalu amanah,5,2025-11-15 18:56:11
mantap,5,2025-11-15 18:55:16
selalu sesuai dengan harapan semoga shopee selalu menjadi yg terbaik dalam pelayanan,5,2025-11-15 18:55:11
Mantap,5,2025-11-15 18:55:07
bqgusss bangett,5,2025-11-15 18:55:05
sangat baik ok,5,2025-11-15 18:54:54
"Tolong tindak tegas dc bandung woy, masa paket gua udh 18jam kaga ada pergerakan sama sekali",1,2025-11-15 18:54:50
layanannya memuaskan,5,2025-11-15 18:54:45
"mohon untuk shopeefood jangan di bikin double order, terlalu lama apalagi kalo makanan nya yg harus panas keburu dingin baru sampai",4,2025-11-15 18:52:31
APLIKASI IDIOT,1,2025-11-15 18:52:04
mantap,5,2025-11-15 18:51:38
senang belanja di Shopee,5,2025-11-15 18:51:02
mantap,5,2025-11-15 18:50:07
andalan gue,5,2025-11-15 18:48:46
"shopee keren,,asal hati2 pilih sellernya kdg ketemu yg nakal.",5,2025-11-15 18:48:33
bagus banget apk nya terimakasih shopee.harga nya sangat ramah di dompet,5,2025-11-15 18:48:26
"aplikasi online store terpercaya dan terlengkap.,untuk membeli berbagai kebutuhan",5,2025-11-15 18:48:14
mudah di gunakan,5,2025-11-15 18:46:34
Shopee pilihanku... barangnya lengkap terpecaya...dan hemat...,5,2025-11-15 18:46:13
baru instal dan mau ke shope malah langsung eror,1,2025-11-15 18:45:15
mantap,5,2025-11-15 18:43:29
aplikasi belanja online paling ok menurut saya,5,2025-11-15 18:42:58
shopee terbaik,5,2025-11-15 18:42:28
"sudah beberapa kali pesan di shopee, hasilnya memuaskan",5,2025-11-15 18:40:48
mantab,5,2025-11-15 18:40:40
"dulu nggak mau blanja disini karena ongkirnya mahal dibanding toko sebelah,tapi sekarang jadi langganan blanja di shopee karena banyak gratis ongkir,love pokonya",5,2025-11-15 18:39:20
"sangat membantu dalam berbelanja, terutama bagi yg malas keluar rumah karena kerja, waktu tidak mendukung. juga menyediakan dan mengenalkan segala barang dengan model terbaru, agar kita bisa mengikuti perkembangan jaman yg semakin maju. tks ya shopee.",5,2025-11-15 18:38:23
mohon untuk menampilkan kontak kurir yg mngantar paket,4,2025-11-15 18:38:18
kurir shoope sekarang aneh masa barang nggak di antar di rumah langsung di batalkan dan dikembalikan ke toko terus seminggu kemudian di chat untuk di antar padahal nggak di antar juga. Habis itu pengiriman barang nya lama sekali. Tolong lah di perhatikan untuk pihak shoope,3,2025-11-15 18:38:16
"pengiriman lewat spx lelet bgt, sering telat, ngga kaya pas pake jnt",5,2025-11-15 18:38:08
jaman sekarang siapa sih yg kenal shopee,5,2025-11-15 18:37:50
slalu belanja trus di shoope,5,2025-11-15 18:36:24
terlalulama dalam perjalanan,3,2025-11-15 18:35:56
pengiriman cepat,5,2025-11-15 18:35:52
"aplikasinya bagus, tidak ada kendala, pokoknya semua jenis jenis barang lengkap semua, terimakasih shoppe",1,2025-11-15 18:35:26
sukses selalu ya shoppe,5,2025-11-15 18:35:10
aplikasi konstan mantap tingal hati² pilih tokonya,4,2025-11-15 18:34:10
boros baterai,3,2025-11-15 18:33:26
"sejarah aplikasi terburuk didunia, lebih rekomendasi lazada, Tokopedia yg lebih merakyat, semoga apk ini tidak terus berkembang karena akan membahayakan anak cucu, UNINSTAL",1,2025-11-15 18:33:04
bagus la,5,2025-11-15 18:32:52
sangat membantu sekali,4,2025-11-15 18:31:58
ok,5,2025-11-15 18:31:56
nunggu paket diantar kayak nunggu yang ga pasti,1,2025-11-15 18:27:56
bagus,5,2025-11-15 18:27:23
sangat bagus,5,2025-11-15 18:26:32
Memuaskan,5,2025-11-15 18:26:27
"Aplikasi belanja yang sangat bagus, Belanja mudah, gratis ongkir, keamanan barang terjamin.",5,2025-11-15 18:26:22
"mudah dan murah,bs gratis ongkir.terima kasih shopee",5,2025-11-15 18:26:05
Nice,5,2025-11-15 18:25:27
mantap kami suka cod buka ditempat,5,2025-11-15 18:25:06
semenjak udahh ga kerjasama sama jnt dll sekarang pesanan gapernah tepat waktu selalu telat blm lagi kurir yg pengantaran nya lelet mending balik lagi deh kaya dulu shope jgn maruk,1,2025-11-15 18:24:51
mantap 👍,5,2025-11-15 18:24:16
bgus,5,2025-11-15 18:24:10
bagus karna ada diskon setiap hari,5,2025-11-15 18:24:00
pengalaman belanja yg memuaskan,5,2025-11-15 18:22:30
"apaan sih nih shopee?!! punya shopee express nggak jelas. Gua udah cek out barang, nungguin sampai 5 hari malah barangnya salah jalur. Udah dikirim ke daerahku malah kembali lagi ke daerah penjualnya lagi, katanya salah jalur. yang bener dong!!!",1,2025-11-15 18:22:05
belanja lebih mudah dan praktis,5,2025-11-15 18:21:54
sangat membantu untuk belanja dengan harga terjangkau,5,2025-11-15 18:21:52
bagus,5,2025-11-15 18:20:32
"baru ganti akun, pdhl no hp sama, sdh blanja banyak mau cek out tdk bisa, krn no hp mu terikat dg akun lain yg aktiv, slalu kluar kata2 alasan spt ini, ini sdh 3 minggu, tdk bisa cek out, ini sistem aplikasinya sdh tdk akurat lagi.",1,2025-11-15 18:20:22
"apk ini bagus buat berbelanja online dan lumayan terpercaya, hanya saja dibuat war agak lag ....",4,2025-11-15 18:20:15
bagus,5,2025-11-15 18:18:39
maf pengantaran terlalu jelek,1,2025-11-15 18:18:25
"Voucher makin dikit, pengiriman lama, kadang suka ngelag, aplikasi makin berat",4,2025-11-15 18:18:17
amanah,5,2025-11-15 18:17:30
banyak penipuan berkedok shopee,1,2025-11-15 18:17:29
Belanja di Shopee murah dan menyenangkan,5,2025-11-15 18:16:53
"telat sekali sampai 2 tahun spaylater dinonaktifkan, payah.",1,2025-11-15 18:16:02
"selalu on time ,",5,2025-11-15 18:14:58
BURUK. PENGIRIMAN LAMA,1,2025-11-15 18:14:29
belanja jadi lebih mudah skli,5,2025-11-15 18:13:34
terimakasih selalu merespon keluhan pelanggan,5,2025-11-15 18:13:31
"alah, beberapa x dapet barang gabisa dj return. lindungi aja tuh penjual begitu",1,2025-11-15 18:12:52
terus memperbaiki kwalitas toko dan kutirnya,5,2025-11-15 18:12:35
sangat membantu,5,2025-11-15 18:12:32
oke sih,5,2025-11-15 18:12:11
mantab,5,2025-11-15 18:11:19
"WOII SOPII JANGAN BANYAK IKLAN DONG, MASUK WEB, TIBA TIBA PINDAH KE SOPI, BUKA LOKLOK, BANYAK IKLAN SOPI. LU DI YOUTUBE AJAA CUKUP",5,2025-11-15 18:11:13
sangat memuaskan,5,2025-11-15 18:08:54
mantap belanja di sini mah boss,5,2025-11-15 18:08:50
pesenan sampai sesuai janji hebat shopee salut 👍👍,5,2025-11-15 18:08:15
kurang cePat,1,2025-11-15 18:08:00
bagus,5,2025-11-15 18:07:31
sangat bagus,5,2025-11-15 18:06:45
aplikasi ini membantu bangtt suka deh sma shoppe 🥰🥰🥰,5,2025-11-15 18:06:23
saya ingin pyleter,5,2025-11-15 18:06:07
mantap,5,2025-11-15 18:05:23
"ini aplikasi lebih verat dari game yg cukup berat sekli pun , entah apa yg bikinnya berat , apa karena semua di paksa di load di awal mulai aplikasi, ya mungkin optimalisasi yg kurang , karena semua di paksa load di awal",5,2025-11-15 18:05:09
"ngelag banget siaaall, ga lancar, karna kelamaan buka shopee biasanya jadi ngelag padahal cuman buka 15-20 mnt langsung ngelag ngecrash, gua pikir di hp gw doang ternyata di hp temen temen gw juga gitu, kata gw sih boleh fitur canggih tapi minimal lagging dan crash perbaikin dulu laaah",1,2025-11-15 18:04:49
mntap,5,2025-11-15 18:04:31
"belanja hemat , mudah dan murah",5,2025-11-15 18:04:29
tempat belanja & berjualan online yang recommended.,5,2025-11-15 18:04:07
shopee amanah baik,5,2025-11-15 18:03:45
"saya beli token listrik di shopee, sudah bayar tapi token nya tidak keluar, awalnya di suruh nunggu 30-60 menit tapi sampai seharian tidak keluar token listrik nya , penanganan nya bagaimana ni",1,2025-11-15 18:03:44
pengiriman tepat wktu barang sesuai,5,2025-11-15 18:02:59
gajadi bintang 5 karena banyak iklan,4,2025-11-15 18:01:08
d aplikasi lain harga nya kenapa lebih murah...??,4,2025-11-15 18:01:06
mempermudah,5,2025-11-15 17:58:09
pelayanan mantap,5,2025-11-15 17:56:18
sangat puas dengan aplikasi ini,5,2025-11-15 17:55:46
shopee paling buruk,1,2025-11-15 17:55:33
"aneh, sekarang mau terhubung dengan CS kok rasanya susah banget, padahal dulu tinggal ketik ""chat dengan CS"" bisa langsung terhubung, sekarang kok ribet minta ampun",2,2025-11-15 17:54:10
shopee kerennn,5,2025-11-15 17:53:53
tolong perbaiki layanan sameday anteraja atau lebih baik dikeluarkan dari layanan sameday,4,2025-11-15 17:53:27
SEKELAS SHOOPE CUSTOMER SERVICE BAHASA NYA GAK NGENAKIN,1,2025-11-15 17:53:19
"belanja d shopee sangat puas , ongkir murah pelayanan kurir ny sangat baik terimakasih shopee sukses terus",5,2025-11-15 17:53:17
g bisa checkout,1,2025-11-15 17:52:55
terbaik,5,2025-11-15 17:52:49
aplikasi yg sangat membantu dalam keperluan untuk sehari hari,5,2025-11-15 17:52:14
Selalu belanja di shopee,5,2025-11-15 17:51:38
ok mempermudah belanja,5,2025-11-15 17:50:38
shopee ini payah sekali ngirimnya gak jelas kurirnya terlambat di palsukan rumah dan segala macem... paketan belum sampai 8 hari entah dimana jelas ini kekecewaan dari customer dan untuk pelayanan sangat payah sekali disuruh nunggu sampai gak ada kata lain lagi. dan sampai saat ini entah paketan dimana juga tidak dimengerti. sangat merugikan customer yang menunggu dan paketan hilang entah bagaimana tidak ada pertanggung jawaban/kompensasi apapun tolong berhati hati yang mau beli disini..,1,2025-11-15 17:49:24
good,5,2025-11-15 17:49:02
Bagus,5,2025-11-15 17:48:42
bagus bagus pilihannya,5,2025-11-15 17:47:34
dikit dikit GX BS cod....binggung SM shopee.klo lgi pesan barang.bgttu TB barang..TDK sesuai...kita retur ehhh mlh di bloc GX BS cod lgi...hemmmm mohon di perbaiki dong...ksian kmi yg tgl di pedesaan.kmi hnya brhrp besar SM shopee.,5,2025-11-15 17:47:16
ok,5,2025-11-15 17:46:27
mantul,5,2025-11-15 17:45:03
"2 kali pesan,barang di titip terus, padahal di situ di kasih pilihan alamat kantor atau rumah,kalau kantor biasanya sabtu minggu libur ya tapi tetap di kirim di jam libur,kalau barangnya kenapa kenapa pihak shopee mau tanggung jawab..?? kalau seperti itu jangan di buat pilihan kantor atau rumah kalau alamat kirimnya ke kantor hari libur masih di kirim dan barang di titip ke orang lain..",3,2025-11-15 17:44:52
tempat belanja yg aman dan nyaman,5,2025-11-15 17:44:26
makasih aplikasi shopee jadi membuat belanja lebih gampang,5,2025-11-15 17:43:45
ok bangat,5,2025-11-15 17:43:40
ok banyakin promo yah,5,2025-11-15 17:43:11
Pengirimannya lama,1,2025-11-15 17:43:10
kak spaylater saya di bekukan lama banget kak .. padahal udah kembali bagus rating spaylater level..,4,2025-11-15 17:43:03
saya sedkit kecewa sejak tgl pemblokiran cod sy..sampai sekarang belum di buka juga padahal sudah mau 3 bulan mohon di pertimbangkan akun shopee sy ka..biar bisa cod lagi ka..,5,2025-11-15 17:43:00
b aja,5,2025-11-15 17:42:33
sangat membantu,5,2025-11-15 17:41:27
mantap,5,2025-11-15 17:41:20
semoga pengiriman semakin cepat,5,2025-11-15 17:40:35
belanja aman,5,2025-11-15 17:39:46
Pengiriman Spx sangat2 lelet.,1,2025-11-15 17:39:12
Ongkir termurah di semua marketplace Transaksi Aman dan nyaman,5,2025-11-15 17:39:06
dengan shopee memudahkan kebutuhan belaja dgn sangat aman,5,2025-11-15 17:38:53
maju terus shopy,5,2025-11-15 17:38:42
amanah,5,2025-11-15 17:38:31
malas bgt kalo ada iklan shopee keluarnya susah bgt,3,2025-11-15 17:38:28
"aplikasi ini cocok buat orang yang males malesan belanja keluar rumah, kalo males ya di shopee Aja belanja nya",5,2025-11-15 17:38:15
mantap👍,5,2025-11-15 17:37:11
bagus pelayanan nya mudah dan terjamin....,5,2025-11-15 17:36:59
sangat membantu untuk segala kebutuhan,5,2025-11-15 17:35:27
belanja di shopee sangat memudah kan masyarakat perdlaman seperti saya di aceh selatan umum nya.harga nya murah2 terimakasih shopee👌👌👌,5,2025-11-15 17:34:56
pengirimannya kenapa jadi lama sampe seminggu,4,2025-11-15 17:32:53
min pesanan saya kok bisa lama sampe nyaa hampir 1 Minggu tolong min di percepat pengiriman nya,3,2025-11-15 17:32:48
Bagus.. banyak pilihan barang,5,2025-11-15 17:32:39
top,5,2025-11-15 17:32:16
ok,5,2025-11-15 17:31:33
sangat baik,5,2025-11-15 17:31:06
aplikasi ini sangat membantu sekali,5,2025-11-15 17:30:37
berguna,5,2025-11-15 17:30:00
"Apa shopee mau bangkrut ya,, masak buka menu shopeepay skrg gak bisa.. disuruh nunggu proses download fitur baru, tpi gak jalan2 loadingnya.. mohon bantuannya.. soalnya saya mau chat server gak bisa.. tolong untuk di blas chat saya ini.. soalnya saya pengguna tetap aplikasi shopee",5,2025-11-15 17:29:40
sangat terpercaya,5,2025-11-15 17:28:37
aplikasinya sangat bagus selama sya blnja dsini selalu tepat,5,2025-11-15 17:28:33
pelayan baik dan memuaskan barang-barang yang di pesan sesuai,5,2025-11-15 17:27:55
kalau ngirim paket lama suka di undur-undur,1,2025-11-15 17:27:22
"selama berbelanja aman-aman saja, semoga selalu amanah",5,2025-11-15 17:25:58
apk simpel jos dah pokoknya,5,2025-11-15 17:25:53
sering muncul iklan,5,2025-11-15 17:24:37
waktu lebih efisien dengan adanya shopee,5,2025-11-15 17:24:28
bagus,5,2025-11-15 17:24:27
"kecewa banget, udah hampir sebulan gk bisa nonton live. padahal semuanya oke, gk ada kendala apapun. baik dari segi jaringan maupun memori. gk tau lagi yang salah apanya..",1,2025-11-15 17:24:12
bagus,5,2025-11-15 17:24:09
Bagus banget,5,2025-11-15 17:24:08
"sudah lama pakai, kemarin ada kendala nggk bisa login.. statusnya internet tidak tersedia padahal internet aktif kuota masih banyak.. sudah ajukan formulir dan sudah ikutin step by step nya tapi tetep aja sama keterangan tidak ada internet.",2,2025-11-15 17:23:38
sesuai deskripsi,5,2025-11-15 17:22:20
mudah dalam mendapatkan barang kebutuhan,5,2025-11-15 17:21:03
puluhan kali saya pesan baru satu kali saya yg bersalah dengan pesanan saya,5,2025-11-15 17:20:37
top,5,2025-11-15 17:19:47
transaksi jadi mudah dan gak pake mahal,5,2025-11-15 17:19:08
jangan ngebleng terus dong,3,2025-11-15 17:17:25
COD nya ga ada,5,2025-11-15 17:16:14
pengiriman cepat,5,2025-11-15 17:16:06
shopi sangat membantu the best..,5,2025-11-15 17:15:19
mantap,5,2025-11-15 17:14:36
Original,5,2025-11-15 17:14:19
pokonya ok bangt shopee,5,2025-11-15 17:13:54
"Tidak bisa matikan fungsi autoplay Shopee Video saat aplikasi dibuka, cukup mengganggu.",1,2025-11-15 17:13:40
"inovasi yang sangat bermanfaat dan mempermudah orang lain untuk menjangkau pasar yang luas, namun pon nya masih cukup besar mau dari segi penjual ataupun pembeli",3,2025-11-15 17:13:08
Belanja di shopy gak usah pake ragu..gass,5,2025-11-15 17:13:05
"aplikasi shopee emang sebagus itu ya, barang nya cepat sampai dan harganya pun sesuai makasih yaa kepada pihak shopee",5,2025-11-15 17:11:11
"pesanan sampai jam sepuluh siang tapi g diantar, males amat kurirnya",1,2025-11-15 17:11:10
cukup baik,5,2025-11-15 17:11:04
bagus...sangat suka,5,2025-11-15 17:11:03
sangat membantu dan memudahkan saya dalam bmurusan belanja dan pinjaman,5,2025-11-15 17:10:44
apk yg sangat bagus,5,2025-11-15 17:10:34
"Mendekatkan, memudahkan",5,2025-11-15 17:08:20
bagus,5,2025-11-15 17:07:45
aku suka shopee tapi berat banget aplikasinya di hpku,3,2025-11-15 17:07:38
SAYA SANGAT KECEWA DENGAN PIHAK SHOPEE YANG WAKTU ITU TIDAK BISA MEMBATALKAN PESANAN SAYA KARENA PROSES PEMBATALAN PESANAN YANG BEGITU LAMA DAN AKHIRNYA SAYA MENDAPAT UNIT YANG RUSAK DARI TOKO TEMPAT SAYA BELI PS3 DARI AWAL SAYA SUDAH MENGAJUKAN PEMBATALAN PEMBELIAN NAMUN PIHAK TOKO MENOLAK. DAN SHOPEE TIDAK BISA MELAKUKAN PEMBATALAN MANUAL SECARA PAKSA DAN AKHIRNYA SAYA YANG HARUS MENANGGUNG AKIBATNYA MENERIMA KONDISI BARANG RUSAK DAN TIDAK BISA DIPAKAI SAMA SEKALI.,1,2025-11-15 17:07:21
aplikasi belanja dan payleter yang sangat bagus dan sangat membantu saya....,5,2025-11-15 17:06:29
suka bagus jadi enggak perlu belanja di pasar pasaran berguna pokoknya the best 👍,5,2025-11-15 17:04:27
"ok,.. real. cm hati² dengan roduk yg abal² mnta bintang 5.",5,2025-11-15 17:04:14
