review_text,rating,review_date,text_clean
mantap shopee,5,2025-11-16 17:39:33,bagus shopee
mulai cepat,5,2025-11-16 17:39:26,mulai cepat
aplikasi ini sangat berguna dan penting untuk traveling dan belanja harian🙏🙏,5,2025-11-16 17:39:05,aplikasi sangat guna penting traveling belanja hari terima kasih terima kasih
membantu,5,2025-11-16 17:38:34,bantu
"aplk nya si lumayan tpi iklan Shopee di aplk lainya sangat memaksa, banyak sekali tombol' exit palsu untuk menarik pelanggan ke aplk nya, dan klo sudah trlanjur masuk ke shopee melalui iklannya itu agak susah untuk keluar dari Shopee, smg bisa di upgrade lgi ya kedepannya.",2,2025-11-16 17:36:30,aplk nya si lumayan tpi iklan shopee aplk lai sangat paksa banyak sekali tombol exit palsu tarik langgan aplk nya kalau trlanjur masuk shopee lalu iklan susah keluar shopee smg upgrade lgi depan
gajadi hps shoppe soalnya harganya murah 2 bgt 🤣. dan juga saya beli 89 paket sampe dj marahin 🤣🦉,5,2025-11-16 17:35:53,gajadi hps shoppe soal harga murah banget lucu beli paket sampe dj marahin lucu
"Alhamdulillah, transfer lewat shopeepay, cepat dan aman. semoga selalu amanah.",5,2025-11-16 17:35:32,alhamdulillah transfer lewat shopeepay cepat aman moga selalu amanah
baik,3,2025-11-16 17:35:29,baik
kren,5,2025-11-16 17:35:25,kren
shopee semakin keren,5,2025-11-16 17:35:16,shopee makin keren
"senang belanja di shopee, kalo barang rusak mudah pengembaliannya",5,2025-11-16 17:35:07,senang belanja shopee kalau barang rusak mudah kembali
Trimss,5,2025-11-16 17:34:52,trimss
"pengiriman cepat,,semoga ouner2nya amanah.",5,2025-11-16 17:34:28,kirim cepatsemoga ounernya amanah
mantap,5,2025-11-16 17:33:32,bagus
bagus,5,2025-11-16 17:32:41,bagus
shopee sangat membantu,5,2025-11-16 17:32:10,shopee sangat bantu
sesuai,5,2025-11-16 17:31:36,sesuai
aplikasi sangat baik dan pesanannya juga sesuai shopee terbaik,5,2025-11-16 17:31:32,aplikasi sangat baik pesan sesuai shopee baik
Shopee is the best market place... very amazing...,5,2025-11-16 17:30:53,shopee is the best market place very amazing
mantap,5,2025-11-16 17:29:30,bagus
TIAP BUKA APLIKASI KENAPA TIDAK HOME .. MALAH AUTO VIDEO ....,1,2025-11-16 17:29:19,tiap buka aplikasi tidak home malah auto video
oke,5,2025-11-16 17:29:14,oke
bagus,5,2025-11-16 17:28:08,bagus
oke sesuai yg kita harap bagus deh,5,2025-11-16 17:27:52,oke sesuai harap bagus deh
ok,5,2025-11-16 17:26:52,oke
mantap,5,2025-11-16 17:25:56,bagus
bagus,5,2025-11-16 17:25:34,bagus
Good,5,2025-11-16 17:25:05,bagus
pesanan sesuai,5,2025-11-16 17:24:36,pesan sesuai
"pengiriman di shopee makin lemot, luama bangetttttt",1,2025-11-16 17:24:25,kirim shopee makin lambat luama banget
saya selalu belanja di shoppee,5,2025-11-16 17:24:20,selalu belanja shopee
sangat membantu,5,2025-11-16 17:24:18,sangat bantu
moga ttp amanah 👍,5,2025-11-16 17:24:10,moga ttp amanah bagus
mudah,4,2025-11-16 17:23:46,mudah
bagus,5,2025-11-16 17:23:42,bagus
"“Suka banget belanja di Shopee! Banyak pilihan toko, kualitas produk bagus, dan sering ada promo gratis ongkir. Mantap!”",5,2025-11-16 17:23:23,suka banget belanja shopee banyak pilih toko kualitas produk bagus sering promo gratis ongkir bagus
"Paket saya ketahan di berbah dc dari tanggal 12 nov, kira kira sampai ke saya tanggal berapa ya?",5,2025-11-16 17:23:08,paket tahan bah dc tanggal nov kira kira tanggal berapa
"makin kesini makin ga becus,selalu lama pengirimannya,lewat estimasi konplein juga percumah ga ada jawabam.akhirnya coba"" di LAZADA alhamdulillah cepat sampainya udh beli 3 barang ga ada yang lewat estimasi.UDH PAKE LAZADA AJA SEKARANG MAH,DARI KEMARIN PENGRIMAN SELALU TELAT. COBAIN DI LAZADA ALHAMDULILLAH SELALU CEPAT DAN GA PERNAH LEWAT ESTIMASI.",1,2025-11-16 17:22:48,makin kesini makin tidak becusselalu lama pengirimannyalewat estimasi konplein percumah tidak jawabamakhirnya coba lazada alhamdulillah cepat sampai udh beli barang tidak lewat estimasiudh pake lazada aja sekarang mahdari kemarin rim selalu telat cobain lazada alhamdulillah selalu cepat tidak pernah lewat estimasi
"saya sebagai penjual cukup kecewa barang saya di kembalikan pelanggan tapi sampai sekarang saya belum menerima barang saya tersebut barang barupa raket seharga 800 ribuan dan saya minta bantuan keberadaan barang sampai saat ini tidak bisa ke lacak oleh sistem Shopee nya, saya tanya posisi di mana keberadaan nya saja tidak bisa gimana ni",2,2025-11-16 17:22:25,jual cukup kecewa barang kembali langgan tapi sekarang belum terima barang sebut barang barupa raket harga ribu minta bantu ada barang tidak lacak sistem shopee nya tanya posisi mana ada nya tidak gimana ni
good,5,2025-11-16 17:22:02,bagus
bagus,5,2025-11-16 17:21:48,bagus
"dari dulu sampai skrg gue masih bertahan dgn bintang 1 buat shopee, itu shopee food titiknya disesuaikan dong,ini jakarta loh ini bukan pelosok, knp drivernya kayak orang linglung mulu kalo antar makanan. ga semua orang moodnya selalu enak, kalo setiap shopee food selalu ditaro titik yg salah lama2 muak juga.",1,2025-11-16 17:21:40,dulu skrg gue tahan bintang buat shopee shopee food titik sesuai dongini jakarta loh bukan pelosok knp drivernya kayak orang linglung mulu kalau antar makan tidak semua orang moodnya selalu enak kalau shopee food selalu ditaro titik salah lama muak
"Shopee terbaik, selalu ada promo menarik.",5,2025-11-16 17:21:12,shopee baik selalu promo tarik
berguna saat penggunaan,5,2025-11-16 17:20:14,guna guna
"para seller di shopee baik, bagus. trus admin yg ngurus pas ada komplen atw pengembalian barang / duit mudah n responsif",5,2025-11-16 17:19:33,seller shopee baik bagus trus admin ngurus pas komplen atw kembali barang duit mudah responsif
"belanja di shopee gratis ongkirnya banyak sekali, pokoknya ketagihan dech.",5,2025-11-16 17:18:57,belanja shopee gratis ongkirnya banyak sekali pokok tagih dech
bagus banget kurir nya pada ganteng imut unik cuma iklan nya sok asik,5,2025-11-16 17:18:45,bagus banget kurir nya ganteng imut unik cuma iklan nya sok asik
"Halo shopee, saya ingin shopee punya fitur dark mode, karena silau kalau lihat warna putih saat malam hari",5,2025-11-16 17:15:37,halo shopee shopee punya fitur dark mode silau kalau lihat warna putih malam hari
MANTAP !!!,5,2025-11-16 17:14:06,bagus
baguss dan murah',5,2025-11-16 17:14:01,baguss murah
belanja lebih praktis,5,2025-11-16 17:13:41,belanja lebih praktis
sangat bermanfaat disaat butuh barang harian,5,2025-11-16 17:13:01,sangat manfaat saat butuh barang hari
mantap anjeng,5,2025-11-16 17:10:28,bagus anjeng
murah meriah berkualitas,5,2025-11-16 17:10:00,murah riah kualitas
pengiriman paket lama,1,2025-11-16 17:09:48,kirim paket lama
bagus,5,2025-11-16 17:08:24,bagus
"pengiriman jadi lama,setelah ga sama j&t",1,2025-11-16 17:07:51,kirim jadi lamasetelah tidak sama jt
sangat bagus dan tepat waktu tu,5,2025-11-16 17:06:47,sangat bagus tepat waktu tu
sangat membantu,5,2025-11-16 17:06:34,sangat bantu
sejauh ini merasa puas dg shopee,5,2025-11-16 17:06:09,jauh rasa puas dg shopee
Bagus sekali,5,2025-11-16 17:05:57,bagus sekali
aplikasi belanja the best,5,2025-11-16 17:05:24,aplikasi belanja the best
makin jaya shoope 👍👍,5,2025-11-16 17:05:07,makin jaya shoope bagus bagus
Coba ada nomor kurir nya. Saat pesanan sedang menuju alamat. Kayaknya lebih memudahkan. kecewa sama estimasi waktu tanggal sampai.bisa dimain²kan sama aplikasi.,1,2025-11-16 17:04:30,coba nomor kurir nya pesan sedang tuju alamat kayak lebih mudah kecewa sama estimasi waktu tanggal sampaibisa main sama aplikasi
mantap,5,2025-11-16 17:03:39,bagus
"Harganya bersahabat dan pelayanan cepat, puas rasanya belanja di Shopee",5,2025-11-16 17:03:19,harga sahabat layan cepat puas rasa belanja shopee
BAGUS BANGET,5,2025-11-16 17:01:23,bagus banget
pengguna shopee setia,5,2025-11-16 17:01:19,guna shopee setia
mantap pokonya shopee,5,2025-11-16 17:00:03,bagus poko shopee
sangat cocok untuk Anda para pencari barang yang akan di pakai untuk semua orang,5,2025-11-16 16:59:57,sangat cocok cari barang pakai semua orang
saya suka ongkirnya murah,4,2025-11-16 16:59:45,suka ongkirnya murah
"belanja di shopee mudah g ribet,apa aja ada,ada rupa ada harga",5,2025-11-16 16:59:34,belanja shopee mudah g ribetapa aja adaada rupa harga
barang sesuai permintaan,5,2025-11-16 16:59:28,barang sesuai minta
banyakin lagi promo nya,5,2025-11-16 16:59:24,banyakin promo nya
Sangat membantu,5,2025-11-16 16:58:53,sangat bantu
sering dapat free ongkir,5,2025-11-16 16:57:59,sering free ongkir
Joos Pokoknya,5,2025-11-16 16:57:00,joos pokok
untuk saat ini tempat belanja online terbaik karna gratis ongkir teruus👍🏻,5,2025-11-16 16:55:00,tempat belanja online baik karna gratis ongkir teruus bagus
suka aja belanja di sini,5,2025-11-16 16:54:49,suka aja belanja sini
jos,5,2025-11-16 16:54:45,jos
mantapp,5,2025-11-16 16:54:12,mantapp
mantapp,5,2025-11-16 16:53:59,mantapp
sangat membantu,5,2025-11-16 16:53:33,sangat bantu
"shopee is the best,",5,2025-11-16 16:52:30,shopee is the best
pengiriman akhir akhir ini sangat terlambat itu saja dri saya trmksh,2,2025-11-16 16:51:19,kirim akhir akhir sangat lambat dri trmksh
baik dan tidak menipu pelanggan,5,2025-11-16 16:49:23,baik tidak tipu langgan
"selalu puas dg barang pesanan, kurir ramah dan pengiriman cepat",5,2025-11-16 16:48:40,selalu puas dg barang pesan kurir ramah kirim cepat
good aplikasi,5,2025-11-16 16:46:38,bagus aplikasi
okeee banget ongkir nya juga murah ga kaya toko sebelah pokoknya okee deh disini,5,2025-11-16 16:44:31,oke banget ongkir nya murah tidak kaya toko belah pokok okee deh sini
Sayang sekali sudah tidak bisa claim koin live nya,5,2025-11-16 16:44:10,sayang sekali tidak claim koin live nya
gw turunin bintang nya soal nya spylater sy di undur2 trus entah smpe kpn bisa dipakai lg,3,2025-11-16 16:44:08,gw turunin bintang nya soal nya spylater undur trus entah smpe kapan pakai lg
kalo pesen suka bulak balik ke tempat sortir,1,2025-11-16 16:43:44,kalau sen suka bulak balik tempat sortir
ok bnget,5,2025-11-16 16:43:13,oke bnget
bisa beli barang online,5,2025-11-16 16:42:58,beli barang online
tolong deh shopee jangan lama pengiriman ny ini lebih dri seminggu kadang di tunda estimasi ny jadi ga bisa tepat waktu tolong perbaiki ini sudah banyak yg complain,2,2025-11-16 16:42:27,deh shopee jangan lama kirim ny lebih dri minggu kadang tunda estimasi ny jadi tidak tepat waktu baik banyak complain
"Toko nya Amanah,,,packing nya rapih,,okeyyy lah shopee",5,2025-11-16 16:42:05,toko nya amanahpacking nya rapihokey lah shopee
terbaik,5,2025-11-16 16:41:53,baik
Sangat membantu memenuhi kebutuhan rumah tangga karena serba ada. yang penting ready money,5,2025-11-16 16:41:51,sangat bantu penuh butuh rumah tangga serba penting ready money
"semoga shopee semakin jaya,mantab shopee",5,2025-11-16 16:41:48,moga shopee makin jayamantab shopee
semoga sya bisa masuk ke shopee food dari tempat daftar jadi pembeli2 Aamiin...,5,2025-11-16 16:41:13,moga sya masuk shopee food tempat daftar jadi beli aamiin
good,5,2025-11-16 16:40:43,bagus
produk bagus dan banyak diskon,5,2025-11-16 16:40:01,produk bagus banyak diskon
mantap,5,2025-11-16 16:39:06,bagus
mantap recommended,5,2025-11-16 16:37:57,bagus recommended
the best,5,2025-11-16 16:35:42,the best
barangnya bagus...harga murah,5,2025-11-16 16:34:44,barang bagusharga murah
"g sk bgt belanja dsni lemot kolot bgt pengiriman ny sy smp muak nggu pngriman smp 5h hrsny pngrmn dbts kn smpe h3 ini smpe 5h,jgn dnlt dh jlek bgt ni apk g memuaskan",1,2025-11-16 16:34:24,g sk banget belanja dsni lambat kolot banget kirim ny smp muak nggu pngriman smp h hrsny pngrmn dbts kn smpe h smpe hjgn dnlt dh jlek banget ni apk g muas
"Hallo Selamat sore pihak Shopee yang terhormat saya mengusulkan untuk di tindak lanjuti demi kelancaran expedisi dalam pengiriman barang, saya sebagai pelanggan setia shoope sudah muak dengan SPX express milik shopee sekarang sudah lambat banget apalagi paket sering stuck atau tidak jalan dan tidak seperti dulu mohon pihak shopee untuk kembali bekerja sama dengan J&t atau expedisi yang lebih cepat karena bisa meringankan beban expedisi SPX express. shoope kan sudah perusahaan besar dan paket pen",1,2025-11-16 16:33:36,hallo selamat sore pihak shopee hormat usul tindak lanjut lancar expedisi kirim barang langgan setia shoope muak spx express milik shopee sekarang lambat banget paket sering stuck tidak jalan tidak dulu mohon pihak shopee kerja sama jt expedisi lebih cepat ringan beban expedisi spx express shoope kan usaha besar paket pen
"Pengiriman Cepat, harga bersaing",5,2025-11-16 16:32:51,kirim cepat harga saing
kurir nya tukang maling barang sya dua di ambil sma kurir sangat kecewa,1,2025-11-16 16:32:07,kurir nya tukang maling barang sya ambil sma kurir sangat kecewa
bagus,5,2025-11-16 16:32:03,bagus
memudahkan untuk berbelanja kebutuhan hidup dan lain²...,5,2025-11-16 16:31:35,mudah belanja butuh hidup
manyap josse,5,2025-11-16 16:31:29,manyap josse
baik,5,2025-11-16 16:30:58,baik
Aplikasi online sangat membantu warga konoha,5,2025-11-16 16:30:24,aplikasi online sangat bantu warga konoha
mantab,5,2025-11-16 16:29:49,mantab
selalu pke shopee,5,2025-11-16 16:29:05,selalu pke shopee
ok,5,2025-11-16 16:27:09,oke
bagus banget,5,2025-11-16 16:25:59,bagus banget
aplikasi bagus hanya programnya luman besar,5,2025-11-16 16:25:23,aplikasi bagus program lum besar
bagus,5,2025-11-16 16:23:43,bagus
mantap,5,2025-11-16 16:22:35,bagus
mudah dan cepat,5,2025-11-16 16:22:20,mudah cepat
kurir nya lemot2 ga guna,1,2025-11-16 16:21:37,kurir nya lambat tidak
"mudah dan praktis, cepat",5,2025-11-16 16:21:15,mudah praktis cepat
good,4,2025-11-16 16:20:24,bagus
bahannya buagussss.. kelihtana barang mahallll,5,2025-11-16 16:19:21,bahan buagus kelihtana barang mahal
mantap,5,2025-11-16 16:18:23,bagus
pengen dapett gratis ongkirrr,5,2025-11-16 16:17:56,ken dapett gratis ongkir
nice,5,2025-11-16 16:16:11,nice
ok,5,2025-11-16 16:15:04,oke
semoga mkin bnyak diskon harga dan gratis ongkir,5,2025-11-16 16:14:43,moga mkin bnyak diskon harga gratis ongkir
Bagus apknya,5,2025-11-16 16:14:28,bagus apknya
Hallo Shopee mengapa Akun Shopee payleter saya di non-aktifkan Why?,1,2025-11-16 16:14:27,hallo shopee akun shopee payleter nonaktif why
mantapp,4,2025-11-16 16:14:27,mantapp
cepat sesuai dan pula semoga slalu amanah yg terpenting,5,2025-11-16 16:14:26,cepat sesuai moga slalu amanah penting
puas terimakasih shopee,5,2025-11-16 16:12:23,puas terimakasih shopee
"senang belanja dishopee,,,,banyak diskonnya...belanja lebih mudah tanpa harus ribet utk keluar rumah",5,2025-11-16 16:11:19,senang belanja dishopeebanyak diskonnyabelanja lebih mudah ribet utk keluar rumah
bagus banget,4,2025-11-16 16:11:13,bagus banget
ok,5,2025-11-16 16:10:45,oke
mantap,5,2025-11-16 16:09:43,bagus
Beberapa kali belanja di shopee alhmdllh ..nyaman Mohon untuk wilayah dari jakarta ke kalbar di bikin gratis ongkir ...ya ... Hihi saya sudah lma menggunakan shopee .. Dan kalau bisa produk nya lebih murah lagi lebih memuas kan untuk belanja di shopee ... Terima kasih ....,5,2025-11-16 16:08:10,beberapa kali belanja shopee alhmdllh nyaman mohon wilayah jakarta kalbar bikin gratis ongkir hihi lma guna shopee kalau produk nya lebih murah lebih muas kan belanja shopee terima kasih
jangan banyak sponsor,5,2025-11-16 16:07:34,jangan banyak sponsor
baru pertama belanja...,5,2025-11-16 16:07:23,baru pertama belanja
👍,5,2025-11-16 16:07:13,bagus
aplikasi yang sangat membantu dan bermanfaat,5,2025-11-16 16:05:12,aplikasi sangat bantu manfaat
semua produk tersedia online disini dan sangat pas,5,2025-11-16 16:04:54,semua produk sedia online sini sangat pas
jelek gausah di download masa udah login tapi gabisa ditulis apa datengnya apa coba jelek pokoknya!!,1,2025-11-16 16:04:09,buruk gausah download masa login tapi gabisa tulis apa datengnya apa coba buruk pokok
bagus,5,2025-11-16 16:03:59,bagus
mudah simpel untuk berbelanja,5,2025-11-16 16:02:30,mudah simpel belanja
aplikasi yg sgt bgus,5,2025-11-16 16:02:10,aplikasi sgt bgus
sangat membantu,5,2025-11-16 16:01:59,sangat bantu
sangat puas,5,2025-11-16 16:01:42,sangat puas
tiap belanja d shopie barang sesuai dngan yg saya pesan,5,2025-11-16 16:00:44,tiap belanja d shopie barang sesuai dngan pesan
"toko terbaik saat membeli,,, semua pesanan sesuai dgn gambar dan ongkir yg terjangkau.apalagi ke Jayapura 🙏",4,2025-11-16 16:00:06,toko baik beli semua pesan sesuai gambar ongkir terjangkauapalagi jayapura terima kasih
berguna banget jika barang tidak ada di pasar kita dapat memesan di shopee,5,2025-11-16 15:59:21,guna banget barang tidak pasar mes shopee
sangat amanah,5,2025-11-16 15:59:10,sangat amanah
cakep,4,2025-11-16 15:58:19,cakep
sesuai pesanan,5,2025-11-16 15:58:01,sesuai pesan
shopee miskin,1,2025-11-16 15:57:46,shopee miskin
sangat membantu sekali. aku selama menggunnakan shopee selalu puuas banget. gak pernah kecewa.,5,2025-11-16 15:57:39,sangat bantu sekali aku lama menggunnakan shopee selalu puuas banget tidak pernah kecewa
pengiriman lama dan tgl istimasi selqlu berubah2..nysal mengunakan shopee..mending tiktok shop dan tokopedia,1,2025-11-16 15:57:07,kirim lama tgl istimasi selqlu berubahnysal mengunakan shopeemending tiktok shop tokopedia
mantapss,5,2025-11-16 15:56:25,mantapss
paling mantap,5,2025-11-16 15:55:06,paling bagus
apaan. lamaaa amat gw pesen dari kapan. Dateng nyeee lama amat. gak sesuai bangett mending tokped cepet Dateng Nye. gw pesen di shoope mau nyoba doang cepet gak Dateng Nye eh taunya lama. gak sesuai juga sama estimasi datangnye. dan menurut gw banyak bgt kekurangan Nye dalam pengantaran barang jadi males gw belanja di shoope lagi. huhuuuhuhuhh sekarang mah mending beli di tokped dah gw mah..,1,2025-11-16 15:53:42,apa lama gw sen kapan dateng nye lama tidak sesuai bangett mending tokped cepat dateng nye gw sen shoope mau nyoba doang cepat tidak dateng nye eh tau lama tidak sesuai sama estimasi datangnye gw banyak banget kurang nye antar barang jadi males gw belanja shoope huhuhuhuhh sekarang mah mending beli tokped dah gw mah
bagus,5,2025-11-16 15:53:25,bagus
